timestamp,fps,frame_time_ms,hailo_score,hailo_valid,mediapipe_landmarks,command,tcp_sent,tcp_reconnected,cx,cy
1763911887.459986,28.964987638633758,34.52444076538086,0.0,0,21,Centered,0,0,171,175
1763911887.5057118,26.517025554136584,37.71162033081055,0.0,0,21,Centered,0,0,172,174
1763911887.5510566,26.269072507155517,38.06757926940918,0.0,0,21,Centered,0,0,172,174
1763911887.5938184,28.32343368042894,35.306453704833984,0.0,0,21,Centered,0,0,171,174
1763911887.6391466,26.659615580189158,37.509918212890625,0.0,0,21,Centered,0,0,160,184
1763911887.6841407,27.757178687949597,36.026716232299805,0.0,0,21,Centered,0,0,162,174
1763911887.7311964,26.888632458907097,37.19043731689453,0.0,0,21,Centered,0,0,163,175
1763911887.774298,28.78192785139336,34.7440242767334,0.0,0,21,Centered,0,0,161,173
1763911887.820411,25.985403630506166,38.4831428527832,0.0,0,21,Centered,0,0,161,172
1763911887.8661187,26.263808790286728,38.07520866394043,0.0,0,21,Centered,0,0,161,171
1763911887.921039,25.184359688730908,39.707183837890625,0.0,0,21,Centered,0,0,162,169
1763911887.9767745,24.49614829783382,40.822744369506836,0.0,0,21,Centered,0,0,169,166
1763911888.0279307,24.23514592614421,41.26238822937012,0.0,0,21,Centered,0,0,173,168
1763911888.0793595,23.503031525625076,42.54770278930664,0.0,0,21,Centered,0,0,178,167
1763911888.1271217,25.39047895781878,39.38484191894531,0.0,0,21,Centered,0,0,181,169
1763911888.1782744,25.248183574821066,39.60680961608887,0.0,0,21,Centered,0,0,184,168
1763911888.2305079,23.22260302414555,43.06149482727051,0.0,0,21,Centered,0,0,184,167
1763911888.282575,23.720621419401542,42.15741157531738,0.0,0,21,Centered,0,0,182,164
1763911888.3326623,24.72225726023683,40.44938087463379,0.0,0,21,Centered,0,0,180,161
1763911888.3842275,24.874297236389516,40.20214080810547,0.0,0,21,Centered,0,0,179,159
1763911888.433768,26.178568084933747,38.19918632507324,0.0,0,21,Centered,0,0,178,158
1763911888.4893825,25.264912988741845,39.580583572387695,0.0,0,21,Centered,0,0,177,158
1763911888.5399532,23.223631682400818,43.059587478637695,0.0,0,21,Centered,0,0,176,158
1763911888.590347,23.373367215014934,42.78373718261719,0.0,0,21,Centered,0,0,175,156
1763911888.6357682,25.74677421335003,38.83981704711914,0.0,0,21,Centered,0,0,176,155
1763911888.6907916,24.27189028095252,41.19992256164551,0.0,0,21,Centered,0,0,176,154
