timestamp,fps,frame_time_ms,hailo_score,hailo_valid,mediapipe_landmarks,command,tcp_sent,tcp_reconnected,cx,cy
2025-11-30 20:15:11.751453,20.471903202346727,48.84743690490723,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:11.796524,24.90531441125824,40.15207290649414,0.0,0,0,Move Right,1,0,223,280
2025-11-30 20:15:11.849074,22.18997132548223,45.06540298461914,0.0,0,0,Move Right,0,0,232,281
2025-11-30 20:15:11.901313,22.84690848281159,43.76959800720215,0.0,0,0,Move Right,0,0,236,280
2025-11-30 20:15:11.980823,13.8191906112753,72.36313819885254,0.0,0,0,Move Right,0,0,231,278
2025-11-30 20:15:12.056001,14.205988843315303,70.39284706115723,0.0,0,21,Move Right,0,0,222,264
2025-11-30 20:15:12.094473,29.824889249169814,33.529043197631836,0.0,0,21,Move Right,0,0,224,246
2025-11-30 20:15:12.132842,29.870556061987237,33.477783203125,0.0,0,21,Move Right,0,0,208,225
2025-11-30 20:15:12.175474,25.158226215682863,39.748430252075195,0.0,0,21,Centered,1,0,146,233
2025-11-30 20:15:12.216336,29.529657765230187,33.86425971984863,0.0,0,21,Centered,0,0,116,222
2025-11-30 20:15:12.254830,29.720488928255094,33.64682197570801,0.0,0,21,Centered,0,0,114,221
2025-11-30 20:15:12.296304,27.475526674352793,36.396026611328125,0.0,0,21,Centered,0,0,129,228
2025-11-30 20:15:12.335380,30.188096934625985,33.12563896179199,0.0,0,21,Centered,0,0,157,231
2025-11-30 20:15:12.378882,26.585095931393365,37.615060806274414,0.0,0,21,Centered,0,0,183,234
2025-11-30 20:15:12.423612,25.400627399682666,39.36910629272461,0.0,0,21,Move Right,1,0,214,162
2025-11-30 20:15:12.462137,29.793957819814317,33.563852310180664,0.0,0,21,Move Right,0,0,229,160
2025-11-30 20:15:12.501980,29.329771686304674,34.095048904418945,0.0,0,21,Move Right,0,0,252,147
2025-11-30 20:15:12.542236,28.78410057920887,34.74140167236328,0.0,0,21,Move Right,0,0,210,165
2025-11-30 20:15:12.582218,28.648247693074783,34.90614891052246,0.0,0,21,Move Right,0,0,212,158
2025-11-30 20:15:12.622282,28.50107703702697,35.08639335632324,0.0,0,21,Move Right,0,0,242,157
2025-11-30 20:15:12.662764,27.35582165870966,36.55529022216797,0.0,0,21,Move Right,0,0,244,155
2025-11-30 20:15:12.701686,29.310300489168412,34.117698669433594,0.0,0,21,Move Right,0,0,244,155
2025-11-30 20:15:12.740676,29.45748498788496,33.94722938537598,0.0,0,21,Move Right,0,0,242,155
2025-11-30 20:15:12.783517,26.804775173189498,37.306785583496094,0.0,0,21,Move Right,0,0,218,152
2025-11-30 20:15:12.823022,29.021505078741246,34.45720672607422,0.0,0,21,Move Right,0,0,210,156
2025-11-30 20:15:12.860753,29.61723521893558,33.76412391662598,0.0,0,21,Move Right,0,0,203,159
2025-11-30 20:15:12.899867,29.078646699944535,34.389495849609375,0.0,0,21,Centered,1,0,195,162
2025-11-30 20:15:12.941126,27.588841602588978,36.246538162231445,0.0,0,21,Centered,0,0,195,166
2025-11-30 20:15:12.981293,27.61081707349185,36.217689514160156,0.0,0,21,Centered,0,0,191,165
2025-11-30 20:15:13.021303,28.371906137330637,35.24613380432129,0.0,0,21,Centered,0,0,192,167
2025-11-30 20:15:13.059439,29.242456355624967,34.19685363769531,0.0,0,21,Centered,0,0,190,163
2025-11-30 20:15:13.099438,28.475728814479883,35.11762619018555,0.0,0,21,Centered,0,0,192,161
2025-11-30 20:15:13.137780,29.067160093418437,34.403085708618164,0.0,0,21,Centered,0,0,191,160
2025-11-30 20:15:13.178418,27.98870923613845,35.72869300842285,0.0,0,21,Centered,0,0,188,160
2025-11-30 20:15:13.219030,27.32267604716305,36.59963607788086,0.0,0,21,Centered,0,0,184,162
2025-11-30 20:15:13.259426,28.067185053333155,35.6287956237793,0.0,0,21,Centered,0,0,176,155
2025-11-30 20:15:13.298779,28.269599913728026,35.373687744140625,0.0,0,21,Centered,0,0,173,158
2025-11-30 20:15:13.336889,29.692505911169633,33.678531646728516,0.0,0,21,Centered,0,0,167,169
2025-11-30 20:15:13.376356,28.90809216284952,34.592390060424805,0.0,0,21,Centered,0,0,163,175
2025-11-30 20:15:13.416336,28.672140000683598,34.87706184387207,0.0,0,21,Centered,0,0,161,183
2025-11-30 20:15:13.456279,28.0474779829213,35.65382957458496,0.0,0,21,Centered,0,0,164,193
2025-11-30 20:15:13.499128,26.407338617776126,37.86826133728027,0.0,0,21,Centered,0,0,164,192
2025-11-30 20:15:13.540630,27.988896006833226,35.72845458984375,0.0,0,21,Move Right,1,0,209,148
2025-11-30 20:15:13.579788,29.269597136058174,34.165143966674805,0.0,0,21,Move Right,0,0,216,151
2025-11-30 20:15:13.621291,27.660891758390324,36.15212440490723,0.0,0,21,Move Right,0,0,212,152
2025-11-30 20:15:13.661702,28.194158572244817,35.468339920043945,0.0,0,21,Move Right,0,0,204,149
2025-11-30 20:15:13.702960,27.54372923206241,36.305904388427734,0.0,0,21,Move Right,0,0,210,155
2025-11-30 20:15:13.741834,28.587131952017447,34.98077392578125,0.0,0,21,Move Right,0,0,207,159
2025-11-30 20:15:13.782251,28.736179338033285,34.79933738708496,0.0,0,21,Move Right,0,0,203,161
2025-11-30 20:15:13.820066,30.242513825898232,33.0660343170166,0.0,0,21,Move Right,0,0,207,161
2025-11-30 20:15:13.867176,23.923568768145287,41.79978370666504,0.0,0,21,Move Right,0,0,205,157
2025-11-30 20:15:13.907591,28.183928127456845,35.48121452331543,0.0,0,21,Move Right,0,0,210,158
2025-11-30 20:15:13.946802,28.380929181383895,35.234928131103516,0.0,0,21,Move Right,0,0,213,158
2025-11-30 20:15:13.982797,31.147363730877768,32.105445861816406,0.0,0,21,Move Right,0,0,216,159
2025-11-30 20:15:14.020283,30.549798243186157,32.73344039916992,0.0,0,21,Move Right,0,0,217,159
2025-11-30 20:15:14.060541,28.383425930312033,35.231828689575195,0.0,0,21,Move Right,0,0,216,158
2025-11-30 20:15:14.097286,30.537787226606866,32.746315002441406,0.0,0,21,Move Right,0,0,206,155
2025-11-30 20:15:14.137288,28.330703555603588,35.297393798828125,0.0,0,21,Move Right,0,0,211,160
2025-11-30 20:15:14.176055,28.736966873351374,34.798383712768555,0.0,0,21,Move Right,0,0,209,161
2025-11-30 20:15:14.214271,30.19200840765615,33.121347427368164,0.0,0,21,Move Right,0,0,202,164
2025-11-30 20:15:14.251192,30.397031539888683,32.89794921875,0.0,0,21,Centered,1,0,197,169
2025-11-30 20:15:14.290723,29.238990860863442,34.20090675354004,0.0,0,21,Centered,0,0,198,171
2025-11-30 20:15:14.332840,27.04449703073719,36.97609901428223,0.0,0,21,Move Right,1,0,243,143
2025-11-30 20:15:14.372593,28.708249772417712,34.83319282531738,0.0,0,21,Move Right,0,0,211,163
2025-11-30 20:15:14.415423,26.38341877653719,37.9025936126709,0.0,0,21,Move Right,0,0,218,157
2025-11-30 20:15:14.453105,29.804967134482148,33.55145454406738,0.0,0,21,Move Right,0,0,223,155
2025-11-30 20:15:14.493756,27.625911411164168,36.19790077209473,0.0,0,21,Move Right,0,0,222,156
2025-11-30 20:15:14.531506,30.403862184947048,32.89055824279785,0.0,0,21,Move Right,0,0,214,158
2025-11-30 20:15:14.568134,30.88020614761642,32.38320350646973,0.0,0,21,Move Right,0,0,206,164
2025-11-30 20:15:14.603382,31.85248976678134,31.39472007751465,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:14.641357,30.86884268629255,32.395124435424805,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:14.679486,30.322534936344642,32.97877311706543,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:14.726089,24.115867366593264,41.466474533081055,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:14.767396,27.509044402177476,36.351680755615234,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:14.808538,26.961919210100024,37.08934783935547,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:14.846869,29.062527716186253,34.4085693359375,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:14.885981,28.57486221156401,34.99579429626465,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:14.926330,27.579226995962703,36.25917434692383,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:14.966096,28.61014174431454,34.952640533447266,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:15.006571,27.394235479299063,36.50403022766113,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:15.044073,29.764568963070197,33.59699249267578,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:15.083391,29.118618180808376,34.342288970947266,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:15.125504,27.102340428281575,36.89718246459961,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:15.166051,28.27607965806895,35.36558151245117,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:15.206333,27.63847228445663,36.18144989013672,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:15.243112,31.58028521089644,31.665325164794922,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:15.279626,31.530430598989657,31.71539306640625,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:15.317305,30.538454257526666,32.7455997467041,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:15.354509,30.98171074013887,32.27710723876953,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:15.389719,32.10065742647002,31.152009963989258,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:15.426084,31.62934362934363,31.6162109375,0.0,0,21,Move Right,0,0,223,162
2025-11-30 20:15:15.463021,31.225741129524575,32.02486038208008,0.0,0,21,Move Right,0,0,228,160
2025-11-30 20:15:15.501482,30.075103433934935,33.25009346008301,0.0,0,21,Move Right,0,0,234,157
2025-11-30 20:15:15.546825,24.99168196010201,40.01331329345703,0.0,0,21,Move Right,0,0,234,155
2025-11-30 20:15:15.590701,25.93575275632424,38.556814193725586,0.0,0,21,Move Right,0,0,230,153
2025-11-30 20:15:15.636536,24.712789149314762,40.46487808227539,0.0,0,21,Move Right,0,0,214,157
